"","max_depth","num_leaves","num_iterations","early_stopping_rounds","learning_rate","mean.rmse","mean.rank","list.rank","rmse.rank","ranks.rank","mean.final.rank"
"3175",5,20,400,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3176",5,21,200,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3177",5,21,200,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3178",5,21,200,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3179",5,21,200,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3180",5,21,200,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3181",5,21,250,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3182",5,21,250,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3183",5,21,250,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3184",5,21,250,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3185",5,21,250,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3186",5,21,300,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3187",5,21,300,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3188",5,21,300,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3189",5,21,300,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3190",5,21,300,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3191",5,21,350,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3192",5,21,350,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3193",5,21,350,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3194",5,21,350,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3195",5,21,350,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3196",5,21,400,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3197",5,21,400,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3198",5,21,400,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3199",5,21,400,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3200",5,21,400,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3201",5,22,200,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3202",5,22,200,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3203",5,22,200,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3204",5,22,200,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3205",5,22,200,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3206",5,22,250,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3207",5,22,250,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3208",5,22,250,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3209",5,22,250,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3210",5,22,250,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3211",5,22,300,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3212",5,22,300,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3213",5,22,300,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3214",5,22,300,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3215",5,22,300,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3216",5,22,350,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3217",5,22,350,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3218",5,22,350,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3219",5,22,350,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3220",5,22,350,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3221",5,22,400,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3222",5,22,400,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3223",5,22,400,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3224",5,22,400,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3225",5,22,400,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3226",5,23,200,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3227",5,23,200,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3228",5,23,200,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3229",5,23,200,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3230",5,23,200,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3231",5,23,250,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3232",5,23,250,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3233",5,23,250,30,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3234",5,23,250,35,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3235",5,23,250,40,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3236",5,23,300,20,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
"3237",5,23,300,25,0.485,11.7295214712384,13095.5,"10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 13500.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 18225.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5, 10125.5",3263,3263,3263
